,day,seq_num,exposure_id,exposure_time,time
2021021700106,20210217,106,2021021700106,1.2,2021-02-17T21:03:02.161829
2021021700105,20210217,105,2021021700105,1.0,2021-02-17T21:02:58.505001
2021021700104,20210217,104,2021021700104,1.0,2021-02-17T21:02:54.943662
2021021700103,20210217,103,2021021700103,0.8,2021-02-17T21:02:51.485493
2021021700102,20210217,102,2021021700102,0.8,2021-02-17T21:02:48.119539
2021021700101,20210217,101,2021021700101,0.6,2021-02-17T21:02:44.852367
2021021700100,20210217,100,2021021700100,0.6,2021-02-17T21:02:41.693686
2021021700099,20210217,99,2021021700099,0.4,2021-02-17T21:02:38.614140
2021021700098,20210217,98,2021021700098,0.4,2021-02-17T21:02:35.640528
2021021700097,20210217,97,2021021700097,0.2,2021-02-17T21:02:32.783755
2021021700096,20210217,96,2021021700096,0.2,2021-02-17T21:02:30.010030
2021021700095,20210217,95,2021021700095,2.0,2021-02-17T21:00:36.249742
2021021700094,20210217,94,2021021700094,2.0,2021-02-17T21:00:31.680115
2021021700093,20210217,93,2021021700093,2.0,2021-02-17T21:00:27.117547
2021021700092,20210217,92,2021021700092,2.0,2021-02-17T21:00:22.548197
2021021700091,20210217,91,2021021700091,2.0,2021-02-17T21:00:17.970016
2021021700090,20210217,90,2021021700090,2.0,2021-02-17T21:00:13.375782
2021021700089,20210217,89,2021021700089,2.0,2021-02-17T21:00:08.791373
2021021700088,20210217,88,2021021700088,2.0,2021-02-17T21:00:04.223189
2021021700087,20210217,87,2021021700087,2.0,2021-02-17T20:59:59.653415
2021021700086,20210217,86,2021021700086,2.0,2021-02-17T20:59:55.081939
2021021600151,20210216,151,2021021600151,4.0,2021-02-16T21:07:43.316907
2021021600150,20210216,150,2021021600150,4.0,2021-02-16T21:07:36.746714
2021021600149,20210216,149,2021021600149,3.8,2021-02-16T21:07:30.279605
2021021600148,20210216,148,2021021600148,3.8,2021-02-16T21:07:23.904969
2021021600147,20210216,147,2021021600147,3.6,2021-02-16T21:07:17.645756
2021021600146,20210216,146,2021021600146,3.6,2021-02-16T21:07:11.475587
2021021600145,20210216,145,2021021600145,3.4,2021-02-16T21:07:05.405304
2021021600144,20210216,144,2021021600144,3.4,2021-02-16T21:06:59.422199
2021021600143,20210216,143,2021021600143,3.2,2021-02-16T21:06:53.552174
2021021600142,20210216,142,2021021600142,3.2,2021-02-16T21:06:47.776162
2021021600141,20210216,141,2021021600141,3.0,2021-02-16T21:06:42.098688
2021021600140,20210216,140,2021021600140,3.0,2021-02-16T21:06:36.511157
2021021600139,20210216,139,2021021600139,2.8,2021-02-16T21:06:31.018216
2021021600138,20210216,138,2021021600138,2.8,2021-02-16T21:06:25.635600
2021021600137,20210216,137,2021021600137,2.6,2021-02-16T21:06:20.378333
2021021600136,20210216,136,2021021600136,2.6,2021-02-16T21:06:15.200199
2021021600135,20210216,135,2021021600135,2.4,2021-02-16T21:06:10.141393
2021021600134,20210216,134,2021021600134,2.4,2021-02-16T21:06:05.170265
2021021600133,20210216,133,2021021600133,2.2,2021-02-16T21:06:00.299595
2021021600132,20210216,132,2021021600132,2.2,2021-02-16T21:05:55.528932
2021021600131,20210216,131,2021021600131,2.0,2021-02-16T21:05:50.868136
2021021600130,20210216,130,2021021600130,2.0,2021-02-16T21:05:46.295286
2021021600129,20210216,129,2021021600129,1.8,2021-02-16T21:05:41.790529
2021021600128,20210216,128,2021021600128,1.8,2021-02-16T21:05:37.402800
2021021600127,20210216,127,2021021600127,1.6,2021-02-16T21:05:33.139133
2021021600126,20210216,126,2021021600126,1.6,2021-02-16T21:05:28.976459
2021021600125,20210216,125,2021021600125,1.4,2021-02-16T21:05:24.915710
2021021600124,20210216,124,2021021600124,1.4,2021-02-16T21:05:20.937094
2021021600123,20210216,123,2021021600123,1.2,2021-02-16T21:05:17.071325
2021021600122,20210216,122,2021021600122,1.2,2021-02-16T21:05:13.297416
2021021600121,20210216,121,2021021600121,1.0,2021-02-16T21:05:09.563623
2021021600120,20210216,120,2021021600120,1.0,2021-02-16T21:05:05.999459
2021021600119,20210216,119,2021021600119,0.8,2021-02-16T21:05:02.492059
2021021600118,20210216,118,2021021600118,0.8,2021-02-16T21:04:59.131505
2021021600117,20210216,117,2021021600117,0.6,2021-02-16T21:04:55.870407
2021021600116,20210216,116,2021021600116,0.6,2021-02-16T21:04:52.699518
2021021600115,20210216,115,2021021600115,0.4,2021-02-16T21:04:49.632317
2021021600114,20210216,114,2021021600114,0.4,2021-02-16T21:04:46.663761
2021021600113,20210216,113,2021021600113,0.2,2021-02-16T21:04:42.217539
2021021600112,20210216,112,2021021600112,0.2,2021-02-16T21:04:39.441844
2021021600111,20210216,111,2021021600111,2.0,2021-02-16T21:04:26.373758
2021021600110,20210216,110,2021021600110,2.0,2021-02-16T21:04:21.798618
2021021600109,20210216,109,2021021600109,2.0,2021-02-16T21:04:17.228957
2021021600108,20210216,108,2021021600108,2.0,2021-02-16T21:04:12.662112
2021021600107,20210216,107,2021021600107,2.0,2021-02-16T21:04:08.103769
2021021600106,20210216,106,2021021600106,2.0,2021-02-16T21:04:03.526668
2021021600105,20210216,105,2021021600105,2.0,2021-02-16T21:03:58.957802
2021021600104,20210216,104,2021021600104,2.0,2021-02-16T21:03:54.374023
2021021600103,20210216,103,2021021600103,2.0,2021-02-16T21:03:49.789751
2021021600102,20210216,102,2021021600102,2.0,2021-02-16T21:03:45.206819
2021012600034,20210126,34,2021012600034,2.0,2021-01-26T20:09:19.384814
2021012600033,20210126,33,2021012600033,2.0,2021-01-26T20:09:14.725279
2021012600032,20210126,32,2021012600032,2.0,2021-01-26T20:09:10.036092
2021012600031,20210126,31,2021012600031,2.0,2021-01-26T20:09:05.373904
2021012100667,20210121,667,2021012100667,1.0,2021-01-21T21:29:40.072684
2021012100666,20210121,666,2021012100666,1.0,2021-01-21T21:29:36.517385
2021012100665,20210121,665,2021012100665,1.0,2021-01-21T21:29:32.941902
2021012100664,20210121,664,2021012100664,1.0,2021-01-21T21:29:29.373150
2021012100663,20210121,663,2021012100663,1.0,2021-01-21T21:29:25.793900
2021012100662,20210121,662,2021012100662,1.0,2021-01-21T21:29:22.232786
2021012100661,20210121,661,2021012100661,1.0,2021-01-21T21:29:18.663239
2021012100660,20210121,660,2021012100660,1.0,2021-01-21T21:29:15.100094
2021012100659,20210121,659,2021012100659,1.0,2021-01-21T21:29:11.527282
2021012100658,20210121,658,2021012100658,1.0,2021-01-21T21:29:07.965528
2021012100657,20210121,657,2021012100657,6.0,2021-01-21T21:26:38.189003
2021012100656,20210121,656,2021012100656,6.0,2021-01-21T21:26:29.633009
2021012100655,20210121,655,2021012100655,5.9,2021-01-21T21:26:21.062009
2021012100654,20210121,654,2021012100654,5.9,2021-01-21T21:26:12.598644
2021012100653,20210121,653,2021012100653,5.8,2021-01-21T21:26:04.133743
2021012100652,20210121,652,2021012100652,5.8,2021-01-21T21:25:55.763751
2021012100651,20210121,651,2021012100651,5.7,2021-01-21T21:25:47.341739
2021012100650,20210121,650,2021012100650,5.7,2021-01-21T21:25:39.083540
2021012100649,20210121,649,2021012100649,5.6,2021-01-21T21:25:30.772690
2021012100648,20210121,648,2021012100648,5.6,2021-01-21T21:25:22.611544
2021012100647,20210121,647,2021012100647,5.5,2021-01-21T21:25:14.449535
2021012100646,20210121,646,2021012100646,5.5,2021-01-21T21:25:06.382108
2021012100645,20210121,645,2021012100645,5.4,2021-01-21T21:24:58.314543
2021012100644,20210121,644,2021012100644,5.4,2021-01-21T21:24:50.350234
2021012100643,20210121,643,2021012100643,5.3,2021-01-21T21:24:42.374659
2021012100642,20210121,642,2021012100642,5.3,2021-01-21T21:24:34.515187
2021012100641,20210121,641,2021012100641,5.2,2021-01-21T21:24:26.647940
2021012100640,20210121,640,2021012100640,5.2,2021-01-21T21:24:18.868709
2021012100639,20210121,639,2021012100639,5.1,2021-01-21T21:24:11.089667
2021012100638,20210121,638,2021012100638,5.1,2021-01-21T21:24:03.426022
2021012100637,20210121,637,2021012100637,5.0,2021-01-21T21:23:55.747827
2021012100636,20210121,636,2021012100636,5.0,2021-01-21T21:23:48.186609
2021012100635,20210121,635,2021012100635,4.9,2021-01-21T21:23:40.607774
2021012100634,20210121,634,2021012100634,4.9,2021-01-21T21:23:33.137992
2021012100633,20210121,633,2021012100633,4.8,2021-01-21T21:23:25.674821
2021012100632,20210121,632,2021012100632,4.8,2021-01-21T21:23:18.310888
2021012100631,20210121,631,2021012100631,4.7,2021-01-21T21:23:10.941305
2021012100630,20210121,630,2021012100630,4.7,2021-01-21T21:23:03.664257
2021012100629,20210121,629,2021012100629,4.6,2021-01-21T21:22:56.398673
2021012100628,20210121,628,2021012100628,4.6,2021-01-21T21:22:49.230722
2021012100627,20210121,627,2021012100627,4.5,2021-01-21T21:22:42.042060
2021012100626,20210121,626,2021012100626,4.5,2021-01-21T21:22:34.964389
2021012100625,20210121,625,2021012100625,4.4,2021-01-21T21:22:27.899305
2021012100624,20210121,624,2021012100624,4.4,2021-01-21T21:22:20.924993
2021012100623,20210121,623,2021012100623,4.3,2021-01-21T21:22:13.925816
2021012100622,20210121,622,2021012100622,4.3,2021-01-21T21:22:07.044349
2021012100621,20210121,621,2021012100621,4.2,2021-01-21T21:22:00.182280
2021012100620,20210121,620,2021012100620,4.2,2021-01-21T21:21:53.408347
2021012100619,20210121,619,2021012100619,4.1,2021-01-21T21:21:46.636557
2021012100618,20210121,618,2021012100618,4.1,2021-01-21T21:21:39.972473
2021012100617,20210121,617,2021012100617,4.0,2021-01-21T21:21:33.228815
2021012100616,20210121,616,2021012100616,4.0,2021-01-21T21:21:26.652911
2021012100615,20210121,615,2021012100615,3.9,2021-01-21T21:21:20.077742
2021012100614,20210121,614,2021012100614,3.9,2021-01-21T21:21:13.604636
2021012100613,20210121,613,2021012100613,3.8,2021-01-21T21:21:07.138054
2021012100612,20210121,612,2021012100612,3.8,2021-01-21T21:21:00.754606
2021012100611,20210121,611,2021012100611,3.7,2021-01-21T21:20:54.381673
2021012100610,20210121,610,2021012100610,3.7,2021-01-21T21:20:48.116264
2021012100609,20210121,609,2021012100609,3.6,2021-01-21T21:20:41.855107
2021012100608,20210121,608,2021012100608,3.6,2021-01-21T21:20:35.683762
2021012100607,20210121,607,2021012100607,3.5,2021-01-21T21:20:29.520099
2021012100606,20210121,606,2021012100606,3.5,2021-01-21T21:20:23.451985
2021012100605,20210121,605,2021012100605,3.4,2021-01-21T21:20:17.375827
2021012100604,20210121,604,2021012100604,3.4,2021-01-21T21:20:11.404326
2021012100603,20210121,603,2021012100603,3.3,2021-01-21T21:20:05.371480
2021012100602,20210121,602,2021012100602,3.3,2021-01-21T21:19:59.505690
2021012100601,20210121,601,2021012100601,3.2,2021-01-21T21:19:53.631708
2021012100600,20210121,600,2021012100600,3.2,2021-01-21T21:19:47.857327
2021012100599,20210121,599,2021012100599,3.1,2021-01-21T21:19:42.090793
2021012100598,20210121,598,2021012100598,3.1,2021-01-21T21:19:36.434850
2021012100597,20210121,597,2021012100597,3.0,2021-01-21T21:19:30.759364
2021012100596,20210121,596,2021012100596,3.0,2021-01-21T21:19:25.201122
2021012100595,20210121,595,2021012100595,2.9,2021-01-21T21:19:19.632858
2021012100594,20210121,594,2021012100594,2.9,2021-01-21T21:19:14.164809
2021012100593,20210121,593,2021012100593,2.8,2021-01-21T21:19:08.681909
2021012100592,20210121,592,2021012100592,2.8,2021-01-21T21:19:03.311000
2021012100591,20210121,591,2021012100591,2.7,2021-01-21T21:18:57.940583
2021012100590,20210121,590,2021012100590,2.7,2021-01-21T21:18:52.672991
2021012100589,20210121,589,2021012100589,2.6,2021-01-21T21:18:47.399861
2021012100588,20210121,588,2021012100588,2.6,2021-01-21T21:18:42.236001
2021012100587,20210121,587,2021012100587,2.5,2021-01-21T21:18:37.064745
2021012100586,20210121,586,2021012100586,2.5,2021-01-21T21:18:31.991795
2021012100585,20210121,585,2021012100585,2.4,2021-01-21T21:18:26.916399
2021012100584,20210121,584,2021012100584,2.4,2021-01-21T21:18:21.951121
2021012100583,20210121,583,2021012100583,2.3,2021-01-21T21:18:16.940967
2021012100582,20210121,582,2021012100582,2.3,2021-01-21T21:18:12.060455
2021012100581,20210121,581,2021012100581,2.2,2021-01-21T21:18:07.183590
2021012100580,20210121,580,2021012100580,2.2,2021-01-21T21:18:02.425092
2021012100579,20210121,579,2021012100579,2.1,2021-01-21T21:17:57.653229
2021012100578,20210121,578,2021012100578,2.1,2021-01-21T21:17:52.982722
2021012100577,20210121,577,2021012100577,2.0,2021-01-21T21:17:48.306296
2021012100576,20210121,576,2021012100576,2.0,2021-01-21T21:17:43.749775
2021012100575,20210121,575,2021012100575,1.9,2021-01-21T21:17:39.182265
2021012100574,20210121,574,2021012100574,1.9,2021-01-21T21:17:34.706132
2021012100573,20210121,573,2021012100573,1.8,2021-01-21T21:17:30.205876
2021012100572,20210121,572,2021012100572,1.8,2021-01-21T21:17:25.826605
2021012100571,20210121,571,2021012100571,1.7,2021-01-21T21:17:21.459811
2021012100570,20210121,570,2021012100570,1.7,2021-01-21T21:17:17.188636
2021012100569,20210121,569,2021012100569,1.6,2021-01-21T21:17:12.915248
2021012100568,20210121,568,2021012100568,1.6,2021-01-21T21:17:08.736876
2021012100567,20210121,567,2021012100567,1.5,2021-01-21T21:17:04.476656
2021012100566,20210121,566,2021012100566,1.5,2021-01-21T21:17:00.395232
2021012100565,20210121,565,2021012100565,1.4,2021-01-21T21:16:56.244827
2021012100564,20210121,564,2021012100564,1.4,2021-01-21T21:16:52.264897
2021012100563,20210121,563,2021012100563,1.3,2021-01-21T21:16:48.302386
2021012100562,20210121,562,2021012100562,1.3,2021-01-21T21:16:44.424019
2021012100561,20210121,561,2021012100561,1.2,2021-01-21T21:16:40.555865
2021012100560,20210121,560,2021012100560,1.2,2021-01-21T21:16:36.782794
2021012100559,20210121,559,2021012100559,1.1,2021-01-21T21:16:33.014527
2021012100558,20210121,558,2021012100558,1.1,2021-01-21T21:16:29.342623
2021012100557,20210121,557,2021012100557,1.0,2021-01-21T21:16:25.677077
2021012100556,20210121,556,2021012100556,1.0,2021-01-21T21:16:22.116844
2021012100555,20210121,555,2021012100555,0.9,2021-01-21T21:16:18.562391
2021012100554,20210121,554,2021012100554,0.9,2021-01-21T21:16:15.097241
2021012100553,20210121,553,2021012100553,0.8,2021-01-21T21:16:11.633344
2021012100552,20210121,552,2021012100552,0.8,2021-01-21T21:16:08.272514
2021012100551,20210121,551,2021012100551,0.7,2021-01-21T21:16:04.887932
2021012100550,20210121,550,2021012100550,0.7,2021-01-21T21:16:01.615714
2021012100549,20210121,549,2021012100549,0.6,2021-01-21T21:15:58.348066
2021012100548,20210121,548,2021012100548,0.6,2021-01-21T21:15:55.187398
2021012100547,20210121,547,2021012100547,0.5,2021-01-21T21:15:52.027457
2021012100546,20210121,546,2021012100546,0.5,2021-01-21T21:15:48.963470
2021012100545,20210121,545,2021012100545,0.4,2021-01-21T21:15:45.884952
2021012100544,20210121,544,2021012100544,0.4,2021-01-21T21:15:42.926962
2021012100543,20210121,543,2021012100543,0.3,2021-01-21T21:15:39.951622
2021012100542,20210121,542,2021012100542,0.3,2021-01-21T21:15:37.071633
2021012100541,20210121,541,2021012100541,0.2,2021-01-21T21:15:34.195058
2021012100540,20210121,540,2021012100540,0.2,2021-01-21T21:15:31.416373
2021012100539,20210121,539,2021012100539,0.1,2021-01-21T21:15:28.647193
2021012100538,20210121,538,2021012100538,0.1,2021-01-21T21:15:25.976707
2021011900140,20210119,140,2021011900140,2.0,2021-01-19T21:07:47.214635
2021011900139,20210119,139,2021011900139,2.0,2021-01-19T21:07:42.659645
2021011900138,20210119,138,2021011900138,2.0,2021-01-19T21:07:38.116206
2021011900137,20210119,137,2021011900137,2.0,2021-01-19T21:07:33.560291
2021011900136,20210119,136,2021011900136,2.0,2021-01-19T21:07:29.009171
2021011900135,20210119,135,2021011900135,2.0,2021-01-19T21:07:24.463494
2021011900134,20210119,134,2021011900134,2.0,2021-01-19T21:07:19.930267
2021011900133,20210119,133,2021011900133,2.0,2021-01-19T21:07:15.375846
2021011900132,20210119,132,2021011900132,2.0,2021-01-19T21:07:10.829410
2021011900131,20210119,131,2021011900131,2.0,2021-01-19T21:07:06.267913
2021011900130,20210119,130,2021011900130,2.0,2021-01-19T21:05:43.875543
2021011900129,20210119,129,2021011900129,2.0,2021-01-19T21:05:39.308706
2021011900128,20210119,128,2021011900128,1.9,2021-01-19T21:05:34.770071
2021011900127,20210119,127,2021011900127,1.9,2021-01-19T21:05:30.331694
2021011900126,20210119,126,2021011900126,1.8,2021-01-19T21:05:25.897076
2021011900125,20210119,125,2021011900125,1.8,2021-01-19T21:05:21.560228
2021011900124,20210119,124,2021011900124,1.7,2021-01-19T21:05:17.224538
2021011900123,20210119,123,2021011900123,1.7,2021-01-19T21:05:12.974367
2021011900122,20210119,122,2021011900122,1.6,2021-01-19T21:05:08.729612
2021011900121,20210119,121,2021011900121,1.6,2021-01-19T21:05:04.577790
2021011900120,20210119,120,2021011900120,1.5,2021-01-19T21:05:00.438210
2021011900119,20210119,119,2021011900119,1.5,2021-01-19T21:04:56.385022
2021011900118,20210119,118,2021011900118,1.4,2021-01-19T21:04:52.345502
2021011900117,20210119,117,2021011900117,1.4,2021-01-19T21:04:48.396418
2021011900116,20210119,116,2021011900116,1.3,2021-01-19T21:04:44.425646
2021011900115,20210119,115,2021011900115,1.3,2021-01-19T21:04:40.568353
2021011900114,20210119,114,2021011900114,1.2,2021-01-19T21:04:36.728210
2021011900113,20210119,113,2021011900113,1.2,2021-01-19T21:04:32.977249
2021011900112,20210119,112,2021011900112,1.1,2021-01-19T21:04:29.240311
2021011900111,20210119,111,2021011900111,1.1,2021-01-19T21:04:25.579862
2021011900110,20210119,110,2021011900110,1.0,2021-01-19T21:04:21.947373
2021011900109,20210119,109,2021011900109,1.0,2021-01-19T21:04:18.398070
2021011900108,20210119,108,2021011900108,0.9,2021-01-19T21:04:14.871308
2021011900107,20210119,107,2021011900107,0.9,2021-01-19T21:04:11.433150
2021011900106,20210119,106,2021011900106,0.8,2021-01-19T21:04:07.975421
2021011900105,20210119,105,2021011900105,0.8,2021-01-19T21:04:04.626273
2021011900104,20210119,104,2021011900104,0.7,2021-01-19T21:04:01.288364
2021011900103,20210119,103,2021011900103,0.7,2021-01-19T21:03:58.043551
2021011900102,20210119,102,2021011900102,0.6,2021-01-19T21:03:54.806403
2021011900101,20210119,101,2021011900101,0.6,2021-01-19T21:03:51.649641
2021011900100,20210119,100,2021011900100,0.5,2021-01-19T21:03:48.519205
2021011900099,20210119,99,2021011900099,0.5,2021-01-19T21:03:45.466252
2021011900098,20210119,98,2021011900098,0.4,2021-01-19T21:03:42.426622
2021011900097,20210119,97,2021011900097,0.4,2021-01-19T21:03:39.478983
2021011900096,20210119,96,2021011900096,0.3,2021-01-19T21:03:36.458404
2021011900095,20210119,95,2021011900095,0.3,2021-01-19T21:03:33.611463
2021011900094,20210119,94,2021011900094,0.2,2021-01-19T21:03:30.767340
2021011900093,20210119,93,2021011900093,0.2,2021-01-19T21:03:28.016407
2021011900092,20210119,92,2021011900092,0.1,2021-01-19T21:03:25.248125
2021011900091,20210119,91,2021011900091,0.1,2021-01-19T21:03:22.604561
2021011900090,20210119,90,2021011900090,2.0,2021-01-19T21:00:42.148651
2021011900089,20210119,89,2021011900089,2.0,2021-01-19T21:00:37.576578
2021011900088,20210119,88,2021011900088,2.0,2021-01-19T21:00:33.027739
2021011900087,20210119,87,2021011900087,2.0,2021-01-19T21:00:28.478434
2021011900086,20210119,86,2021011900086,2.0,2021-01-19T21:00:23.931426
2021011900085,20210119,85,2021011900085,2.0,2021-01-19T21:00:19.388773
2021011900084,20210119,84,2021011900084,2.0,2021-01-19T21:00:14.845447
